order_date,requested_delivery_date,Customer Country Code,Product Code,Description,order_type,Customer Order Code,value,Curr,items,Route
08.08.2011,02.04.2012,FR,L12918600,Parka Outdoor Lifestyle STD,VO,3200725753,35.2,EUR,4,FR0001
11.08.2011,02.03.2012,US,L12918600,Parka Outdoor Lifestyle STD,VO,3200727147,65,EUR,10,FR02UA
26.08.2011,05.03.2012,AT,L12918600,Parka Outdoor Lifestyle STD,VO,3200739493,33.2,EUR,3,AT0003
30.08.2011,01.05.2012,RU,L12918600,Parka Outdoor Lifestyle STD,VO,3200741570,2091.5,RUB,5,RU0001
31.08.2011,30.06.2012,IT,L12918600,Parka Outdoor Lifestyle STD,VO,3200741994,0,EUR,\N,IT0000
01.09.2011,01.03.2012,CH,L12918600,Parka Outdoor Lifestyle STD,VO,3200742749,19.2,CHF,1,FR01CH
02.09.2011,30.05.2012,RU,L12918600,Parka Outdoor Lifestyle STD,VO,3200743265,0,RUB,\N,RU0001
02.09.2011,20.05.2012,PL,L12918600,Parka Outdoor Lifestyle STD,VO,3200743518,134.18,PLN,3,1
02.09.2011,20.02.2012,XK,L12918600,Parka Outdoor Lifestyle STD,VO,3200743526,45,EUR,6,AL0002
05.09.2011,01.05.2012,RU,L12918600,Parka Outdoor Lifestyle STD,VO,3200744923,0,RUB,\N,RU0001
08.09.2011,06.03.2012,FR,L12918600,Parka Outdoor Lifestyle STD,VO,3200747003,0,EUR,\N,FR0001
09.09.2011,16.04.2012,PT,L12918600,Parka Outdoor Lifestyle STD,VO,3200747237,29.61,EUR,3,PT0001
13.09.2011,06.02.2012,IT,L12918600,Parka Outdoor Lifestyle STD,VO,3200749440,48,EUR,5,IT0000
15.09.2011,09.04.2012,PT,L12918600,Parka Outdoor Lifestyle STD,VO,3200752992,29.61,EUR,3,PT0001
19.09.2011,05.03.2012,ES,L12918600,Parka Outdoor Lifestyle STD,VO,3200755226,0,EUR,\N,SP0003
27.09.2011,02.04.2012,FR,L12918600,Parka Outdoor Lifestyle STD,VO,3200759368,37.6,EUR,4,FR0001
29.09.2011,15.03.2012,ES,L12918600,Parka Outdoor Lifestyle STD,VO,3200760511,39.48,EUR,4,SP0003
20.10.2011,15.02.2012,IT,L12918600,Parka Outdoor Lifestyle STD,VO,3200774346,51,EUR,5,IT0000
23.01.2012,15.04.2012,RU,L12918600,Parka Outdoor Lifestyle STD,VO,3200828659,3346.4,RUB,8,RU0001
05.07.2011,01.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708268,3275.2,RUB,8,RU0001
05.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708279,2589.9,RUB,6,RU0001
05.07.2011,30.07.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708291,0,RUB,\N,RU0001
06.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708401,6568.2,RUB,18,RU0001
06.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708502,2047,RUB,5,RU0001
06.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708506,4227.5,RUB,10,RU0001
06.07.2011,30.06.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708525,4485.6,RUB,12,RU0001
06.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200708526,11681.25,RUB,30,RU0001
07.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709021,5380.05,RUB,13,RU0001
07.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709040,8188,RUB,20,RU0001
07.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709045,1958,RUB,5,RU0001
07.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709062,4912.8,RUB,12,RU0001
08.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709358,2047,RUB,5,RU0001
08.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709359,4912.8,RUB,12,RU0001
08.07.2011,31.03.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709437,4378.8,RUB,12,RU0001
08.07.2011,01.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709448,3484.35,RUB,9,RU0001
08.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709463,2035.87,RUB,5,RU0001
08.07.2011,25.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200709469,4378.8,RUB,12,RU0001
11.07.2011,30.06.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200710608,0,RUB,\N,RU0001
11.07.2011,01.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200710631,2002.5,RUB,5,RU0001
11.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200710711,2024.75,RUB,5,RU0001
11.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200710734,2002.5,RUB,5,RU0001
11.07.2011,01.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200710767,5825.05,RUB,14,RU0001
12.07.2011,15.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200711258,164.32,PLN,4,1
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711439,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711442,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711443,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711447,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711449,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711454,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711465,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711468,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711478,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711483,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200711486,0,EUR,\N,FR01SI
14.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200711739,2225,RUB,5,RU0001
14.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200711746,2047,RUB,5,RU0001
14.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200711750,12949.5,RUB,30,RU0001
14.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200711759,4094,RUB,10,RU0001
14.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200711836,3275.2,RUB,8,RU0001
14.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200712050,0,RUB,\N,RU0001
15.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200712242,4094,RUB,10,RU0001
15.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200712250,4806,RUB,12,RU0001
15.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200712258,6764,RUB,16,RU0001
15.07.2011,01.03.2012,SK,L12918700,Parka Outdoor Lifestyle STD,VO,3200712320,33.39,EUR,3,1
15.07.2011,01.05.2012,SK,L12918700,Parka Outdoor Lifestyle STD,VO,3200712326,55.65,EUR,5,1
18.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200713361,5607,RUB,14,RU0001
18.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200713402,0,RUB,\N,RU0001
18.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200713489,2091.5,RUB,5,RU0001
18.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200713504,3275.2,RUB,8,RU0001
19.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200713916,7209,RUB,18,RU0001
19.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200713967,4450,RUB,10,RU0001
20.07.2011,15.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200714236,3115,RUB,7,RU0001
20.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200714318,2678.9,RUB,7,RU0001
20.07.2011,01.03.2012,SK,L12918700,Parka Outdoor Lifestyle STD,VO,3200714530,24,EUR,2,1
21.07.2011,16.03.2012,DE,L12918700,Parka Outdoor Lifestyle STD,VO,3200715214,40.97,EUR,4,FR01DE
21.07.2011,15.03.2012,SK,L12918700,Parka Outdoor Lifestyle STD,VO,3200715243,212.6,EUR,20,1
22.07.2011,25.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200715446,1637.6,RUB,4,RU0001
25.07.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200716923,0,RUB,\N,RU0001
25.07.2011,01.04.2012,SK,L12918700,Parka Outdoor Lifestyle STD,VO,3200716938,32.25,EUR,3,1
26.07.2011,20.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200717466,272,CZK,1,FR01CZ
26.07.2011,03.04.2012,IT,L12918700,Parka Outdoor Lifestyle STD,VO,3200717514,58.2,EUR,5,IT0000
26.07.2011,09.04.2012,PT,L12918700,Parka Outdoor Lifestyle STD,VO,3200717549,39.48,EUR,4,PT0001
28.07.2011,01.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200718771,3328.6,RUB,8,RU0001
29.07.2011,30.04.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200719165,4005,RUB,10,RU0001
01.08.2011,01.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200720980,113.64,PLN,3,1
01.08.2011,13.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200720980,151.52,PLN,4,1
01.08.2011,17.04.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200720980,113.64,PLN,3,1
01.08.2011,15.05.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200721066,0,CZK,\N,FR01CZ
02.08.2011,01.03.2012,SK,L12918700,Parka Outdoor Lifestyle STD,VO,3200721389,52.95,EUR,5,1
02.08.2011,01.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200721404,431.75,PLN,11,1
02.08.2011,02.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200721407,0,PLN,\N,1
02.08.2011,13.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200721407,151.52,PLN,4,1
02.08.2011,01.03.2012,FR,L12918700,Parka Outdoor Lifestyle STD,VO,3200721835,10,EUR,1,FR0001
02.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200721879,2272,CZK,10,FR01CZ
02.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200721895,1817.6,CZK,8,FR01CZ
02.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200721932,1817.6,CZK,8,FR01CZ
02.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200721949,1817.6,CZK,8,FR01CZ
03.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200722134,1817.6,CZK,8,FR01CZ
03.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200722139,2272,CZK,10,FR01CZ
03.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200722146,1817.6,CZK,8,FR01CZ
03.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200722149,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200722151,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200722152,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200722158,1817.6,CZK,8,1
03.08.2011,01.04.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200722170,130.07,PLN,3,1
04.08.2011,15.04.2012,BG,L12918700,Parka Outdoor Lifestyle STD,VO,3200723746,82.5,EUR,11,FR02BG
05.08.2011,01.03.2012,GR,L12918700,Parka Outdoor Lifestyle STD,VO,3200724129,0,EUR,\N,FR02GR
05.08.2011,01.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200724140,198.55,PLN,5,1
10.08.2011,01.03.2012,ES,L12918700,Parka Outdoor Lifestyle STD,VO,3200726046,430.83,EUR,50,SP0003
10.08.2011,02.03.2012,US,L12918700,Parka Outdoor Lifestyle STD,VO,3200726204,19.5,EUR,3,FR02UA
11.08.2011,02.03.2012,US,L12918700,Parka Outdoor Lifestyle STD,VO,3200727147,32.5,EUR,5,FR02UA
18.08.2011,01.06.2012,SK,L12918700,Parka Outdoor Lifestyle STD,VO,3200730897,33.39,EUR,3,1
23.08.2011,01.02.2012,BE,L12918700,Parka Outdoor Lifestyle STD,VO,3200735669,35.2,EUR,4,BE0001
23.08.2011,01.02.2012,BE,L12918700,Parka Outdoor Lifestyle STD,VO,3200735671,35.2,EUR,4,BE0001
23.08.2011,01.02.2012,BE,L12918700,Parka Outdoor Lifestyle STD,VO,3200735672,35.2,EUR,4,BE0001
23.08.2011,01.02.2012,BE,L12918700,Parka Outdoor Lifestyle STD,VO,3200735673,35.2,EUR,4,BE0001
26.08.2011,20.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200739486,136.92,PLN,3,1
26.08.2011,02.03.2012,DE,L12918700,Parka Outdoor Lifestyle STD,VO,3200739578,8.51,EUR,1,FR01DE
29.08.2011,01.02.2012,BE,L12918700,Parka Outdoor Lifestyle STD,VO,3200741006,35.2,EUR,4,BE0001
31.08.2011,30.06.2012,IT,L12918700,Parka Outdoor Lifestyle STD,VO,3200741994,0,EUR,\N,IT0000
31.08.2011,15.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200742280,164.32,PLN,4,1
31.08.2011,15.04.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200742280,82.16,PLN,2,1
02.09.2011,30.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200743265,0,RUB,\N,RU0001
02.09.2011,02.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,13.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,20.05.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200743518,134.18,PLN,3,1
02.09.2011,15.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200743522,182.56,PLN,4,1
02.09.2011,20.02.2012,XK,L12918700,Parka Outdoor Lifestyle STD,VO,3200743526,45,EUR,6,AL0002
05.09.2011,06.03.2012,IT,L12918700,Parka Outdoor Lifestyle STD,VO,3200744790,42.72,EUR,4,IT0000
05.09.2011,07.03.2012,IT,L12918700,Parka Outdoor Lifestyle STD,VO,3200744800,45.6,EUR,4,IT0000
05.09.2011,01.05.2012,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200744923,0,RUB,\N,RU0001
07.09.2011,02.03.2012,DE,L12918700,Parka Outdoor Lifestyle STD,VO,3200745808,55.05,EUR,5,FR01DE
07.09.2011,01.03.2012,PL,L12918700,Parka Outdoor Lifestyle STD,VO,3200745978,387.94,PLN,10,1
19.09.2011,05.03.2012,ES,L12918700,Parka Outdoor Lifestyle STD,VO,3200755226,0,EUR,\N,SP0003
22.09.2011,25.04.2012,ES,L12918700,Parka Outdoor Lifestyle STD,VO,3200756948,29.61,EUR,3,SP0003
23.09.2011,01.04.2012,CZ,L12918700,Parka Outdoor Lifestyle STD,VO,3200757185,52.95,EUR,5,FR01CZ
25.09.2011,02.04.2012,FR,L12918700,Parka Outdoor Lifestyle STD,VO,3200757494,0,EUR,\N,FR0001
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200813327,107.1,EUR,10,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200813366,74.97,EUR,7,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200813597,85.68,EUR,8,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200813743,53.55,EUR,5,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200813756,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200814085,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200814157,74.97,EUR,7,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200817621,53.55,EUR,5,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200817879,85.68,EUR,8,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200818840,53.55,EUR,5,FR01SI
13.07.2011,15.02.2012,SI,L12918700,Parka Outdoor Lifestyle STD,VO,3200819193,64.26,EUR,6,FR01SI
23.01.2012,15.04.2013,RU,L12918700,Parka Outdoor Lifestyle STD,VO,3200828659,1673.2,RUB,4,RU0001
04.07.2011,15.02.2012,CH,L12918800,Parka Outdoor Lifestyle STD,VO,3200707942,66.35,CHF,3,FR01CH
11.07.2011,05.03.2012,CH,L12918800,Parka Outdoor Lifestyle STD,VO,3200710846,19.2,CHF,1,FR01CH
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200711442,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200711447,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200711465,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200711468,0,EUR,\N,FR01SI
15.07.2011,01.03.2012,SK,L12918800,Parka Outdoor Lifestyle STD,VO,3200712320,33.39,EUR,3,1
15.07.2011,01.05.2012,SK,L12918800,Parka Outdoor Lifestyle STD,VO,3200712326,33.39,EUR,3,1
18.07.2011,02.03.2012,FR,L12918800,Parka Outdoor Lifestyle STD,VO,3200713357,37.6,EUR,4,FR0001
18.07.2011,02.04.2012,SK,L12918800,Parka Outdoor Lifestyle STD,VO,3200713531,75.25,EUR,7,1
19.07.2011,02.03.2012,DE,L12918800,Parka Outdoor Lifestyle STD,VO,3200714002,31.38,EUR,3,FR01DE
21.07.2011,16.03.2012,DE,L12918800,Parka Outdoor Lifestyle STD,VO,3200715214,40.97,EUR,4,FR01DE
25.07.2011,01.04.2012,SK,L12918800,Parka Outdoor Lifestyle STD,VO,3200716938,10.75,EUR,1,1
29.07.2011,01.03.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200719095,151.52,PLN,4,1
29.07.2011,02.04.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200719095,75.76,PLN,2,1
01.08.2011,01.03.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200720980,113.64,PLN,3,1
02.08.2011,02.03.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200721407,0,PLN,\N,1
02.08.2011,03.04.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200721407,0,PLN,\N,1
02.08.2011,17.04.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200721407,0,PLN,\N,1
05.08.2011,01.03.2012,GR,L12918800,Parka Outdoor Lifestyle STD,VO,3200724129,0,EUR,\N,FR02GR
08.08.2011,01.03.2012,EE,L12918800,Parka Outdoor Lifestyle STD,VO,3200725748,45,EUR,6,FR02EE
18.08.2011,02.03.2012,DE,L12918800,Parka Outdoor Lifestyle STD,VO,3200730847,40.97,EUR,4,FR01DE
19.08.2011,02.04.2012,DE,L12918800,Parka Outdoor Lifestyle STD,VO,3200731473,44.04,EUR,4,FR01DE
25.08.2011,01.03.2012,AT,L12918800,Parka Outdoor Lifestyle STD,VO,3200739080,56.52,EUR,5,AT0003
26.08.2011,05.03.2012,AT,L12918800,Parka Outdoor Lifestyle STD,VO,3200739493,22.13,EUR,2,AT0003
26.08.2011,01.03.2012,DE,L12918800,Parka Outdoor Lifestyle STD,VO,3200739524,42.72,EUR,4,FR01DE
31.08.2011,01.03.2012,DE,L12918800,Parka Outdoor Lifestyle STD,VO,3200742056,33.03,EUR,3,FR01DE
31.08.2011,01.03.2012,EE,L12918800,Parka Outdoor Lifestyle STD,VO,3200742198,187.5,EUR,25,FR02EE
02.09.2011,02.03.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,03.04.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,17.04.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,15.03.2012,PL,L12918800,Parka Outdoor Lifestyle STD,VO,3200743522,182.56,PLN,4,1
09.09.2011,16.04.2012,PT,L12918800,Parka Outdoor Lifestyle STD,VO,3200747237,29.61,EUR,3,PT0001
13.09.2011,15.02.2012,ES,L12918800,Parka Outdoor Lifestyle STD,VO,3200749876,217.93,EUR,24,SP0003
23.09.2011,01.04.2012,CZ,L12918800,Parka Outdoor Lifestyle STD,VO,3200757185,10.59,EUR,1,FR01CZ
23.09.2011,01.06.2012,FR,L12918800,Parka Outdoor Lifestyle STD,VO,3200757202,0,EUR,\N,FR0001
28.09.2011,23.02.2012,IT,L12918800,Parka Outdoor Lifestyle STD,VO,3200759621,79.8,EUR,7,IT0000
17.10.2011,02.05.2012,ES,L12918800,Parka Outdoor Lifestyle STD,VO,3200772676,29.61,EUR,3,SP0003
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200813327,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200813366,53.55,EUR,5,FR01SI
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200817879,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12918800,Parka Outdoor Lifestyle STD,VO,3200818840,42.84,EUR,4,FR01SI
22.06.2011,01.03.2012,CH,L12918900,Parka Outdoor Lifestyle STD,VO,3200696921,63.36,CHF,3,FR01CH
06.07.2011,01.04.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200708514,2429.7,RUB,6,RU0001
08.07.2011,30.06.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200709358,2047,RUB,5,RU0001
08.07.2011,30.05.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200709359,4912.8,RUB,12,RU0001
11.07.2011,30.04.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200710610,3204,RUB,8,RU0001
12.07.2011,15.03.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200711071,61.46,EUR,6,FR01DE
13.07.2011,01.02.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200711415,371.83,EUR,36,FR01DE
14.07.2011,15.04.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200712050,0,RUB,\N,RU0001
15.07.2011,15.04.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200712233,2002.5,RUB,5,RU0001
15.07.2011,01.03.2012,SK,L12918900,Parka Outdoor Lifestyle STD,VO,3200712320,33.39,EUR,3,1
18.07.2011,30.05.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200713402,0,RUB,\N,RU0001
18.07.2011,01.02.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200713437,32.69,EUR,3,FR01DE
26.07.2011,05.03.2012,FI,L12918900,Parka Outdoor Lifestyle STD,VO,3200717532,81.34,EUR,10,FI01FR
26.07.2011,09.04.2012,PT,L12918900,Parka Outdoor Lifestyle STD,VO,3200717549,32.28,EUR,3,PT0001
27.07.2011,28.06.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200718177,31.78,EUR,4,FR01DE
01.08.2011,01.03.2012,SK,L12918900,Parka Outdoor Lifestyle STD,VO,3200721007,0,EUR,\N,1
02.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200721879,1590.4,CZK,7,FR01CZ
02.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200721895,1590.4,CZK,7,FR01CZ
02.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200721932,1363.2,CZK,6,FR01CZ
02.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200721949,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200722134,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200722139,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200722146,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200722149,1136,CZK,5,FR01CZ
03.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200722151,908.8,CZK,4,FR01CZ
03.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200722152,908.8,CZK,4,FR01CZ
03.08.2011,05.03.2012,CZ,L12918900,Parka Outdoor Lifestyle STD,VO,3200722158,1590.4,CZK,7,1
05.08.2011,01.03.2012,GR,L12918900,Parka Outdoor Lifestyle STD,VO,3200724129,0,EUR,\N,FR02GR
08.08.2011,15.03.2012,CH,L12918900,Parka Outdoor Lifestyle STD,VO,3200725635,90.32,CHF,4,FR01CH
08.08.2011,01.03.2012,EE,L12918900,Parka Outdoor Lifestyle STD,VO,3200725679,26,EUR,4,FR02EE
09.08.2011,01.03.2012,CH,L12918900,Parka Outdoor Lifestyle STD,VO,3200726190,0,CHF,\N,FR01CH
11.08.2011,05.03.2012,CH,L12918900,Parka Outdoor Lifestyle STD,VO,3200726926,24.27,CHF,1,FR01CH
11.08.2011,02.03.2012,US,L12918900,Parka Outdoor Lifestyle STD,VO,3200727147,25.2,EUR,4,FR02UA
23.08.2011,01.04.2012,FI,L12918900,Parka Outdoor Lifestyle STD,VO,3200730182,6.7,EUR,1,FI01FR
